"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22096","Calculation Testing | Scenario=S17 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:19:44 IST 2025","broken","Thu Sep 25 17:20:06 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18187","Calculation Testing | Scenario=S3 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:49:07 IST 2025","passed","Thu Sep 25 10:49:25 IST 2025","TestCalculations","Calculation_test","",""
"","18432","Calculation Testing | Scenario=S14 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:01:42 IST 2025","passed","Thu Sep 25 15:02:01 IST 2025","TestCalculations","Calculation_test","",""
"","18962","Calculation Testing | Scenario=S7 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:34:33 IST 2025","passed","Thu Sep 25 12:34:52 IST 2025","TestCalculations","Calculation_test","",""
"","32125","Calculation Testing | Scenario=S18 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:17:05 IST 2025","broken","Thu Sep 25 17:17:37 IST 2025","TestCalculations","Calculation_test","",""
"","8545","Calculation Testing | Scenario=S8 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:48:32 IST 2025","failed","Thu Sep 25 12:48:40 IST 2025","TestCalculations","Calculation_test","",""
"","34880","Calculation Testing | Scenario=S16 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 15:40:39 IST 2025","passed","Thu Sep 25 15:41:14 IST 2025","TestCalculations","Calculation_test","",""
"","61837","Calculation Testing | Scenario=S17 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:12:45 IST 2025","broken","Thu Sep 25 17:13:47 IST 2025","TestCalculations","Calculation_test","",""
"","16388","Calculation Testing | Scenario=S6 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:21:21 IST 2025","passed","Thu Sep 25 12:21:37 IST 2025","TestCalculations","Calculation_test","",""
"","16737","Calculation Testing | Scenario=S6 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:18:33 IST 2025","passed","Thu Sep 25 12:18:49 IST 2025","TestCalculations","Calculation_test","",""
"","36279","Calculation Testing | Scenario=S12 | Mode=RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:29:19 IST 2025","broken","Thu Sep 25 14:29:55 IST 2025","TestCalculations","Calculation_test","",""
"","18704","Calculation Testing | Scenario=S14 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:01:17 IST 2025","passed","Thu Sep 25 15:01:36 IST 2025","TestCalculations","Calculation_test","",""
"","17809","Calculation Testing | Scenario=S6 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:17:01 IST 2025","passed","Thu Sep 25 12:17:19 IST 2025","TestCalculations","Calculation_test","",""
"","18564","Calculation Testing | Scenario=S8 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:58:39 IST 2025","passed","Thu Sep 25 12:58:57 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18789","Calculation Testing | Scenario=S2 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:34:56 IST 2025","passed","Thu Sep 25 10:35:15 IST 2025","TestCalculations","Calculation_test","",""
"","0","test_calculation_amount[S20-Net Banking-1-1000-100-DJ050-STAGING]","testCases","Thu Sep 25 17:24:25 IST 2025","broken","Thu Sep 25 17:24:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20284","Calculation Testing | Scenario=S3 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:00:28 IST 2025","passed","Thu Sep 25 11:00:48 IST 2025","TestCalculations","Calculation_test","",""
"","18527","Calculation Testing | Scenario=S11 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:42:01 IST 2025","passed","Thu Sep 25 13:42:20 IST 2025","TestCalculations","Calculation_test","",""
"","16091","Calculation Testing | Scenario=S15 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:10:55 IST 2025","passed","Thu Sep 25 15:11:12 IST 2025","TestCalculations","Calculation_test","",""
"","17759","Calculation Testing | Scenario=S8 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:50:29 IST 2025","passed","Thu Sep 25 12:50:47 IST 2025","TestCalculations","Calculation_test","",""
"","19499","Calculation Testing | Scenario=S7 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:35:00 IST 2025","passed","Thu Sep 25 12:35:19 IST 2025","TestCalculations","Calculation_test","",""
"","20862","Calculation Testing | Scenario=S20 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:22:56 IST 2025","broken","Thu Sep 25 17:23:17 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16926","Calculation Testing | Scenario=S3 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:57:40 IST 2025","passed","Thu Sep 25 10:57:57 IST 2025","TestCalculations","Calculation_test","",""
"","17890","Calculation Testing | Scenario=S16 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:41:46 IST 2025","passed","Thu Sep 25 15:42:04 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19101","Calculation Testing | Scenario=S2 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:40:59 IST 2025","passed","Thu Sep 25 10:41:18 IST 2025","TestCalculations","Calculation_test","",""
"","16718","Calculation Testing | Scenario=S15 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:17:49 IST 2025","passed","Thu Sep 25 15:18:06 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18141","Calculation Testing | Scenario=S4 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:04:08 IST 2025","passed","Thu Sep 25 11:04:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","6254","Calculation Testing | Scenario=S4 | Mode=RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:13:55 IST 2025","broken","Thu Sep 25 11:14:01 IST 2025","TestCalculations","Calculation_test","",""
"","19799","Calculation Testing | Scenario=S9 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:14:59 IST 2025","passed","Thu Sep 25 13:15:18 IST 2025","TestCalculations","Calculation_test","",""
"","9805","Calculation Testing | Scenario=S8 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:55:46 IST 2025","failed","Thu Sep 25 12:55:56 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16600","Calculation Testing | Scenario=S5 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 11:21:55 IST 2025","passed","Thu Sep 25 11:22:12 IST 2025","TestCalculations","Calculation_test","",""
"","41597","Calculation Testing | Scenario=S17 | Mode=RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:22:22 IST 2025","broken","Thu Sep 25 17:23:04 IST 2025","TestCalculations","Calculation_test","",""
"","18449","Calculation Testing | Scenario=S10 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:24:28 IST 2025","passed","Thu Sep 25 13:24:47 IST 2025","TestCalculations","Calculation_test","",""
"","36463","Calculation Testing | Scenario=S7 | Mode=RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:41:58 IST 2025","broken","Thu Sep 25 12:42:35 IST 2025","TestCalculations","Calculation_test","",""
"","17524","Calculation Testing | Scenario=S9 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:03:13 IST 2025","passed","Thu Sep 25 13:03:31 IST 2025","TestCalculations","Calculation_test","",""
"","16833","Calculation Testing | Scenario=S7 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:43:58 IST 2025","passed","Thu Sep 25 12:44:15 IST 2025","TestCalculations","Calculation_test","",""
"","16465","Calculation Testing | Scenario=S15 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:08:23 IST 2025","passed","Thu Sep 25 15:08:39 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17608","Calculation Testing | Scenario=S5 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:19:15 IST 2025","passed","Thu Sep 25 11:19:33 IST 2025","TestCalculations","Calculation_test","",""
"","18576","Calculation Testing | Scenario=S14 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 14:47:49 IST 2025","passed","Thu Sep 25 14:48:07 IST 2025","TestCalculations","Calculation_test","",""
"","17950","Calculation Testing | Scenario=S11 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:38:31 IST 2025","passed","Thu Sep 25 13:38:49 IST 2025","TestCalculations","Calculation_test","",""
"","36917","Calculation Testing | Scenario=S8 | Mode=RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:56:46 IST 2025","broken","Thu Sep 25 12:57:23 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18877","Calculation Testing | Scenario=S2 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:46:21 IST 2025","passed","Thu Sep 25 10:46:40 IST 2025","TestCalculations","Calculation_test","",""
"","52541","Calculation Testing | Scenario=S17 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:17:31 IST 2025","broken","Thu Sep 25 17:18:23 IST 2025","TestCalculations","Calculation_test","",""
"","11240","Calculation Testing | Scenario=S8 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:52:04 IST 2025","failed","Thu Sep 25 12:52:16 IST 2025","TestCalculations","Calculation_test","",""
"","27003","Calculation Testing | Scenario=S16 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:40:39 IST 2025","failed","Thu Sep 25 15:41:06 IST 2025","TestCalculations","Calculation_test","",""
"","18499","Calculation Testing | Scenario=S8 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:50:01 IST 2025","passed","Thu Sep 25 12:50:20 IST 2025","TestCalculations","Calculation_test","",""
"","21760","Calculation Testing | Scenario=S16 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 15:42:19 IST 2025","passed","Thu Sep 25 15:42:41 IST 2025","TestCalculations","Calculation_test","",""
"","39222","Calculation Testing | Scenario=S19 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:23:28 IST 2025","broken","Thu Sep 25 17:24:07 IST 2025","TestCalculations","Calculation_test","",""
"","17647","Calculation Testing | Scenario=S10 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:20:09 IST 2025","passed","Thu Sep 25 13:20:27 IST 2025","TestCalculations","Calculation_test","",""
"","17314","Calculation Testing | Scenario=S14 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 14:51:26 IST 2025","passed","Thu Sep 25 14:51:44 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16919","Calculation Testing | Scenario=S3 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:55:57 IST 2025","passed","Thu Sep 25 10:56:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18031","Calculation Testing | Scenario=S4 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 11:03:21 IST 2025","passed","Thu Sep 25 11:03:39 IST 2025","TestCalculations","Calculation_test","",""
"","16071","Calculation Testing | Scenario=S15 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:10:35 IST 2025","passed","Thu Sep 25 15:10:51 IST 2025","TestCalculations","Calculation_test","",""
"","28987","Calculation Testing | Scenario=S19 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:21:50 IST 2025","broken","Thu Sep 25 17:22:19 IST 2025","TestCalculations","Calculation_test","",""
"","22320","Calculation Testing | Scenario=S20 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:23:23 IST 2025","broken","Thu Sep 25 17:23:46 IST 2025","TestCalculations","Calculation_test","",""
"","43140","Calculation Testing | Scenario=S18 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:19:57 IST 2025","broken","Thu Sep 25 17:20:41 IST 2025","TestCalculations","Calculation_test","",""
"","45790","Calculation Testing | Scenario=S18 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:18:33 IST 2025","broken","Thu Sep 25 17:19:19 IST 2025","TestCalculations","Calculation_test","",""
"","18131","Calculation Testing | Scenario=S11 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:39:19 IST 2025","passed","Thu Sep 25 13:39:37 IST 2025","TestCalculations","Calculation_test","",""
"","8431","Calculation Testing | Scenario=S13 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 14:36:26 IST 2025","failed","Thu Sep 25 14:36:35 IST 2025","TestCalculations","Calculation_test","",""
"","63305","Calculation Testing | Scenario=S17 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:10:46 IST 2025","broken","Thu Sep 25 17:11:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","6796","Calculation Testing | Scenario=S3 | Mode=RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 11:00:00 IST 2025","broken","Thu Sep 25 11:00:07 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16849","Calculation Testing | Scenario=S5 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 11:19:40 IST 2025","passed","Thu Sep 25 11:19:56 IST 2025","TestCalculations","Calculation_test","",""
"","0","test_calculation_amount[S19-RuPay Card-1-1000-100-DJ050-STAGING]","testCases","Thu Sep 25 17:24:16 IST 2025","broken","Thu Sep 25 17:24:16 IST 2025","TestCalculations","Calculation_test","",""
"","22647","Calculation Testing | Scenario=S19 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:22:27 IST 2025","broken","Thu Sep 25 17:22:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16369","Calculation Testing | Scenario=S5 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:29:30 IST 2025","passed","Thu Sep 25 11:29:47 IST 2025","TestCalculations","Calculation_test","",""
"","18661","Calculation Testing | Scenario=S12 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:48:41 IST 2025","passed","Thu Sep 25 13:49:00 IST 2025","TestCalculations","Calculation_test","",""
"","20185","Calculation Testing | Scenario=S9 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:14:01 IST 2025","passed","Thu Sep 25 13:14:22 IST 2025","TestCalculations","Calculation_test","",""
"","25125","Calculation Testing | Scenario=S17 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:22:00 IST 2025","broken","Thu Sep 25 17:22:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16898","Calculation Testing | Scenario=S5 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:20:03 IST 2025","passed","Thu Sep 25 11:20:20 IST 2025","TestCalculations","Calculation_test","",""
"","18471","Calculation Testing | Scenario=S12 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:49:31 IST 2025","passed","Thu Sep 25 13:49:50 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21488","Calculation Testing | Scenario=S4 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:14:07 IST 2025","passed","Thu Sep 25 11:14:29 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16327","Calculation Testing | Scenario=S5 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:24:37 IST 2025","passed","Thu Sep 25 11:24:54 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17982","Calculation Testing | Scenario=S1 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:25:19 IST 2025","passed","Thu Sep 25 10:25:37 IST 2025","TestCalculations","Calculation_test","",""
"","10316","Calculation Testing | Scenario=S8 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:47:21 IST 2025","failed","Thu Sep 25 12:47:31 IST 2025","TestCalculations","Calculation_test","",""
"","16282","Calculation Testing | Scenario=S13 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 14:46:41 IST 2025","passed","Thu Sep 25 14:46:57 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18179","Calculation Testing | Scenario=S4 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:08:53 IST 2025","passed","Thu Sep 25 11:09:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19264","Calculation Testing | Scenario=S1 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 10:22:14 IST 2025","passed","Thu Sep 25 10:22:33 IST 2025","TestCalculations","Calculation_test","",""
"","16553","Calculation Testing | Scenario=S12 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 14:21:32 IST 2025","passed","Thu Sep 25 14:21:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","24207","Calculation Testing | Scenario=S1 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:24:22 IST 2025","passed","Thu Sep 25 10:24:46 IST 2025","TestCalculations","Calculation_test","",""
"","21420","Calculation Testing | Scenario=S18 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:14:06 IST 2025","broken","Thu Sep 25 17:14:28 IST 2025","TestCalculations","Calculation_test","",""
"","17026","Calculation Testing | Scenario=S9 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:08:08 IST 2025","passed","Thu Sep 25 13:08:25 IST 2025","TestCalculations","Calculation_test","",""
"","24054","Calculation Testing | Scenario=S17 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:18:12 IST 2025","broken","Thu Sep 25 17:18:36 IST 2025","TestCalculations","Calculation_test","",""
"","16005","Calculation Testing | Scenario=S15 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 15:11:16 IST 2025","passed","Thu Sep 25 15:11:32 IST 2025","TestCalculations","Calculation_test","",""
"","18431","Calculation Testing | Scenario=S12 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:48:17 IST 2025","passed","Thu Sep 25 13:48:35 IST 2025","TestCalculations","Calculation_test","",""
"","0","test_calculation_amount[S20-BHIM UPI QR-5001-10000-6000-DJ050-STAGING]","testCases","Thu Sep 25 17:24:35 IST 2025","broken","Thu Sep 25 17:24:35 IST 2025","TestCalculations","Calculation_test","",""
"","18223","Calculation Testing | Scenario=S10 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:16:38 IST 2025","passed","Thu Sep 25 13:16:57 IST 2025","TestCalculations","Calculation_test","",""
"","37247","Calculation Testing | Scenario=S14 | Mode=RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 14:58:35 IST 2025","broken","Thu Sep 25 14:59:12 IST 2025","TestCalculations","Calculation_test","",""
"","17756","Calculation Testing | Scenario=S13 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:37:11 IST 2025","passed","Thu Sep 25 14:37:29 IST 2025","TestCalculations","Calculation_test","",""
"","16573","Calculation Testing | Scenario=S10 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:26:23 IST 2025","passed","Thu Sep 25 13:26:40 IST 2025","TestCalculations","Calculation_test","",""
"","34876","Calculation Testing | Scenario=S18 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:10:44 IST 2025","broken","Thu Sep 25 17:11:19 IST 2025","TestCalculations","Calculation_test","",""
"","18491","Calculation Testing | Scenario=S7 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:32:28 IST 2025","passed","Thu Sep 25 12:32:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17795","Calculation Testing | Scenario=S1 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 10:30:05 IST 2025","passed","Thu Sep 25 10:30:23 IST 2025","TestCalculations","Calculation_test","",""
"","16574","Calculation Testing | Scenario=S14 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:02:30 IST 2025","passed","Thu Sep 25 15:02:46 IST 2025","TestCalculations","Calculation_test","",""
"","16817","Calculation Testing | Scenario=S11 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:47:07 IST 2025","passed","Thu Sep 25 13:47:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18469","Calculation Testing | Scenario=S1 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:23:52 IST 2025","passed","Thu Sep 25 10:24:11 IST 2025","TestCalculations","Calculation_test","",""
"","17000","Calculation Testing | Scenario=S11 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:37:20 IST 2025","passed","Thu Sep 25 13:37:37 IST 2025","TestCalculations","Calculation_test","",""
"","17089","Calculation Testing | Scenario=S14 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:53:01 IST 2025","passed","Thu Sep 25 14:53:18 IST 2025","TestCalculations","Calculation_test","",""
"","22372","Calculation Testing | Scenario=S18 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:17:03 IST 2025","broken","Thu Sep 25 17:17:25 IST 2025","TestCalculations","Calculation_test","",""
"","16567","Calculation Testing | Scenario=S7 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:31:59 IST 2025","passed","Thu Sep 25 12:32:16 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19069","Calculation Testing | Scenario=S4 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:04:57 IST 2025","passed","Thu Sep 25 11:05:16 IST 2025","TestCalculations","Calculation_test","",""
